Id,Name,OrderApi__Transaction__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Credit__c,OrderApi__Date__c,OrderApi__Debit__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Line__c,OrderApi__Invoice__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Memo__c,OrderApi__Receipt_Line__c,OrderApi__Receipt__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Type__c,OrderApi__EPayment_Line__c,OrderApi__Sales_Order__c,OrderApi__Transaction__r.Id,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Invoice__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Receipt_Line__r.Id,OrderApi__Receipt__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Line__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__EPayment_Line__r.Id,OrderApi__Sales_Order__r.Id
a1U4W000009M2ySUAS,0000006715,a1V4W00000FrAvbUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-05-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvbUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yTUAS,0000006716,a1V4W00000FrAvbUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-05-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvbUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yUUAS,0000006717,a1V4W00000FrAvcUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-06-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvcUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yVUAS,0000006718,a1V4W00000FrAvcUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-06-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvcUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yWUAS,0000006719,a1V4W00000FrAvdUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-07-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvdUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yXUAS,0000006720,a1V4W00000FrAvdUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-07-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvdUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yYUAS,0000006721,a1V4W00000FrAveUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-08-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAveUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yZUAS,0000006722,a1V4W00000FrAveUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-08-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAveUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yaUAC,0000006723,a1V4W00000FrAvfUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-09-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvfUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ybUAC,0000006724,a1V4W00000FrAvfUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvfUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ycUAC,0000006725,a1V4W00000FrAvgUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-10-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvgUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ydUAC,0000006726,a1V4W00000FrAvgUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvgUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yeUAC,0000006727,a1V4W00000FrAvhUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-11-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvhUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yfUAC,0000006728,a1V4W00000FrAvhUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvhUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ygUAC,0000006729,a1V4W00000FrAviUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-12-31,41.64,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAviUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yhUAC,0000006730,a1V4W00000FrAviUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.64,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAviUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj6QAB,a124W00000MTdcNQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yiUAC,0000006731,a1V4W00000FrAvjUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-03-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvjUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yjUAC,0000006732,a1V4W00000FrAvjUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-03-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvjUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ykUAC,0000006733,a1V4W00000FrAvkUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-04-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvkUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ylUAC,0000006734,a1V4W00000FrAvkUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-04-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvkUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ymUAC,0000006735,a1V4W00000FrAvlUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-05-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvlUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ynUAC,0000006736,a1V4W00000FrAvlUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-05-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvlUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yoUAC,0000006737,a1V4W00000FrAvmUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-06-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvmUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ypUAC,0000006738,a1V4W00000FrAvmUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-06-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvmUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yqUAC,0000006739,a1V4W00000FrAvnUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-07-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvnUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yrUAC,0000006740,a1V4W00000FrAvnUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-07-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvnUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ysUAC,0000006741,a1V4W00000FrAvoUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-08-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvoUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ytUAC,0000006742,a1V4W00000FrAvoUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-08-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvoUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yuUAC,0000006743,a1V4W00000FrAvpUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-09-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvpUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yvUAC,0000006744,a1V4W00000FrAvpUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvpUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2ywUAC,0000006745,a1V4W00000FrAvqUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-10-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvqUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yxUAC,0000006746,a1V4W00000FrAvqUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvqUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yyUAC,0000006747,a1V4W00000FrAvrUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-11-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvrUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2yzUAC,0000006748,a1V4W00000FrAvrUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvrUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2z0UAC,0000006749,a1V4W00000FrAvsUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-12-31,41.64,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvsUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2z1UAC,0000006750,a1V4W00000FrAvsUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.64,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvsUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj7QAB,a124W00000MTdcOQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2z2UAC,0000006751,a1V4W00000FrAvtUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-03-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvtUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2z3UAC,0000006752,a1V4W00000FrAvtUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-03-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvtUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2z4UAC,0000006753,a1V4W00000FrAvuUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-04-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvuUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2z5UAC,0000006754,a1V4W00000FrAvuUAF,2020-03-30,true,a0o4W00000M5SknQAF,41.67,2020-04-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvuUAF,FON-International Association,a104W00000G3d1eQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
a1U4W000009M2z6UAC,0000006755,a1V4W00000FrAvvUAF,2020-03-30,true,a0o4W00000M5SknQAF,0,2020-05-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrAvvUAF,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvqj8QAB,a124W00000MTdcPQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmrUAH,,a1R4W000004PyfRUAS,,,
