Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__EPayment__c,OrderApi__Activation_Date__c,OrderApi__Activity_Type__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__List_Price__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__EPayment_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Sales_Order__c,OrderApi__EPayment__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Name,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a0y4W00000VH21FQAT,false,0000000488,125,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL97QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hICEQA2,a154W000008mjlUQAQ,200,VISA  (Expires 1/2021),false,,1,200,Success,,,200,false,0,200,,0034W00002AU8SAQA1,,hWrzrqFklCZJORdgLgFBeCx6v5GMH7,,a1I4W00000H4JybUAF,a1J4W00000CvxHsUAJ,97,FON-International Association,4000 - Income,,19,490,,,,,95,,1186,609
a0y4W00000VH21GQAT,false,0000000489,126,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL98QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpZQAQ,0,VISA  (Expires 1/2022),false,,1,0,Success,,,0,false,0,0,a0y4W00000VH21LQAT,0034W00002AU8RzQAL,,A5bbUnmIRs7jF3WI237M99rBf4O9uM,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000H4JyeUAF,a1J4W00000CvxHrUAJ,98,FON-International Association,4000 - Income,,6,418,,,,131,246,,1189,610
a0y4W00000VH21HQAT,false,0000000490,127,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL98QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpYQAQ,0,VISA  (Expires 1/2022),false,,1,0,Success,,,0,false,0,0,a0y4W00000VH21LQAT,0034W00002AU8RzQAL,,S4DAP5JaKAMcCQDK8U39wyqqjihSpd,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000H4JykUAF,a1J4W00000CvxHrUAJ,98,FON-International Association,4000 - Income,,6,417,,,,131,246,,1285,610
a0y4W00000VH21IQAT,false,0000000491,128,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL98QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpbQAA,25,VISA  (Expires 1/2022),false,,1,25,Success,,,25,false,0,25,a0y4W00000VH21LQAT,0034W00002AU8RzQAL,,7gjM6RInKJiZKPTKzI5n4YFCxCnRMn,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000H4JyjUAF,a1J4W00000CvxHrUAJ,98,FON-International Association,4000 - Income,,6,415,,,,131,246,,1284,610
a0y4W00000VH21JQAT,false,0000000492,129,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL98QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpaQAA,0,VISA  (Expires 1/2022),false,,1,0,Success,,,0,false,0,0,a0y4W00000VH21LQAT,0034W00002AU8RzQAL,,1T9LjHfRLYQZZBLnOVENrK9EwQg4qt,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000H4JyhUAF,a1J4W00000CvxHrUAJ,98,FON-International Association,4000 - Income,,6,414,,,,131,246,,1282,610
a0y4W00000VH21KQAT,false,0000000493,130,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL98QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpXQAQ,25,VISA  (Expires 1/2022),false,,1,25,Success,,,25,false,0,25,a0y4W00000VH21LQAT,0034W00002AU8RzQAL,,JRZBm3tgoQugi03QrGnPWVDcEHvjwg,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000H4JyiUAF,a1J4W00000CvxHrUAJ,98,FON-International Association,4000 - Income,,6,386,,,,131,246,,1283,610
a0y4W00000VH21LQAT,false,0000000494,131,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL98QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDQQA2,a154W000008mjpWQAQ,100,VISA  (Expires 1/2022),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8RzQAL,,A29iu9tFOiI1H52QVuV2FApIj6y32S,,a1I4W00000H4JygUAF,a1J4W00000CvxHrUAJ,98,FON-International Association,4000 - Income,,5,381,,,,,246,,1281,610
a0y4W00000VH21OQAT,false,0000000497,132,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL99QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxEQAV,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA  (Expires 1/2025),true,a1C4W000006w73JUAQ,1,5,Success,,,5,false,0,5,a0y4W00000VH21MQAT,0034W00002AU8T6QAL,,mLhk9ef2UR6dEieIXVvZS8cuihna6o,LuoesclYYd5R4XNaqP23xpASVzWZUT,,,99,FON-International Association,6055 - Shipping,,115,114,550,,,115,38,,,
a0y4W00000VH21PQAT,false,0000000498,133,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL99QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIEHQA2,a154W000008mjshQAA,6,VISA  (Expires 1/2025),true,a1C4W000006w740UAA,1,6,Success,,,6,false,0,6,a0y4W00000VH21NQAT,0034W00002AU8T6QAL,,ZrdWpCMZ0mhvGqwF472F2qP5X59QRj,5akZKtMIr1zJM5BWQQq0KIPsPwxpQN,,,99,FON-International Association,4000 - Income,,139,119,555,,,156,38,,,
a0y4W00000VH23qQAD,false,0000000061,134,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9AQAU,2017-10-06,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,true,false,a134W000008hIDMQA2,a154W000008mjptQAA,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,,1,0,Success,,,0,false,0,0,,0034W00002AU8T6QAL,,,,,,100,FON-International Association,1000 - Cash,,123,544,,,,,38,,,
a0y4W00000VH23rQAD,false,0000000062,135,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9AQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDEQA2,a154W000008mjqgQAA,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,,1,10,Success,,,10,false,0,10,,0034W00002AU8T6QAL,,,,,,100,FON-International Association,1000 - Cash,,115,449,,,,,38,,,
a0y4W00000VH23sQAD,false,0000000063,136,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9AQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDEQA2,a154W000008mjqgQAA,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,,1,10,Success,,,10,false,0,10,,0034W00002AU8T6QAL,,,,,,100,FON-International Association,1000 - Cash,,115,449,,,,,38,,,
a0y4W00000VH23tQAD,false,0000000064,137,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9AQAU,2017-10-06,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,1,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),true,,1,0,Success,,,0,false,0,0,,0034W00002AU8T6QAL,,,,,,100,FON-International Association,1000 - Cash,,116,480,,,,,38,,,
a0y4W00000VH23uQAD,false,0000000065,138,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9AQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,true,a134W000008hIDVQA2,,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),true,,1,0,Success,,,0,false,0,0,,0034W00002AU8T6QAL,,,,,,100,FON-International Association,1000 - Cash,,114,,,,,,38,,,
a0y4W00000VH23vQAD,false,0000000066,139,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9BQAU,2018-10-06,Purchase,true,a0o4W00000MOvweQAD,2019-10-05,a104W00000FuSwjQAF,,true,false,a134W000008hIDMQA2,a154W000008mjptQAA,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,5000,Success,,,5000,false,0,5000,,0034W00002AU8T6QAL,,,,,,101,FON-International Association,1000 - Cash,,123,544,,,,,38,,,
a0y4W00000VH23wQAD,false,0000000067,140,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9BQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDEQA2,a154W000008mjqgQAA,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,10,Success,,,10,false,0,10,,0034W00002AU8T6QAL,,,,,,101,FON-International Association,1000 - Cash,,115,449,,,,,38,,,
a0y4W00000VH23xQAD,false,0000000068,141,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9BQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDEQA2,a154W000008mjqgQAA,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,10,Success,,,10,false,0,10,,0034W00002AU8T6QAL,,,,,,101,FON-International Association,1000 - Cash,,115,449,,,,,38,,,
a0y4W00000VH23yQAD,false,0000000069,142,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9BQAU,2018-10-06,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,1,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,0,Success,,,0,false,0,0,,0034W00002AU8T6QAL,,,,,,101,FON-International Association,1000 - Cash,,116,480,,,,,38,,,
a0y4W00000VH23zQAD,false,0000000070,143,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9BQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,true,a134W000008hIDVQA2,,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,0,Success,,,0,false,0,0,,0034W00002AU8T6QAL,,,,,,101,FON-International Association,1000 - Cash,,114,,,,,,38,,,
a0y4W00000VH240QAD,false,0000000071,144,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9CQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDUQA2,a154W000008mjpnQAA,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2018),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8T6QAL,,,,,,102,FON-International Association,1000 - Cash,,91,294,,,,,38,,,
a0y4W00000VH241QAD,false,0000000072,145,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9CQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDhQAM,a154W000008mjqeQAA,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2018),false,,1,25,Success,,,25,false,0,25,,0034W00002AU8T6QAL,,,,,,102,FON-International Association,1000 - Cash,,92,476,,,,,38,,,
a0y4W00000VH242QAD,false,0000000073,146,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9DQAU,,Scheduled/Pending Payment,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,,,0,,true,,1,1,In-Progress  Pending,,,1,false,0,1,,0034W00002AU8T6QAL,,,,,,103,FON-International Association,1000 - Cash,,,,,,,,38,,,
a0y4W00000VH243QAD,false,0000000074,147,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9EQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpPQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8UVQA1,,,,,,104,FON-International Association,1000 - Cash,,121,516,,,,,279,,,
a0y4W00000VH244QAD,false,0000000075,148,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9FQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDUQA2,a154W000008mjqaQAA,200,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2018),false,,1,200,Success,,,200,false,0,200,,0034W00002AU8UfQAL,,,,,,105,FON-International Association,1000 - Cash,,91,295,,,,,301,,,
a0y4W00000VH245QAD,false,0000000076,149,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9FQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDUQA2,a154W000008mjqaQAA,200,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2018),false,,1,200,Success,,,200,false,0,200,,0034W00002AU8UfQAL,,,,,,105,FON-International Association,1000 - Cash,,91,295,,,,,301,,,
a0y4W00000VH246QAD,false,0000000077,150,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9FQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDUQA2,a154W000008mjpnQAA,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2018),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8UfQAL,,,,,,105,FON-International Association,1000 - Cash,,91,294,,,,,301,,,
a0y4W00000VH247QAD,false,0000000078,151,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9FQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDhQAM,a154W000008mjsiQAA,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2018),false,,1,0,Success,,,0,false,0,0,,0034W00002AU8UfQAL,,,,,,105,FON-International Association,1000 - Cash,,92,474,,,,,301,,,
a0y4W00000VH248QAD,false,0000000079,152,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9FQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDhQAM,a154W000008mjsiQAA,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2018),false,,1,0,Success,,,0,false,0,0,,0034W00002AU8UfQAL,,,,,,105,FON-International Association,1000 - Cash,,92,474,,,,,301,,,
a0y4W00000VH249QAD,false,0000000080,153,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9FQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDhQAM,a154W000008mjqiQAA,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2018),false,,1,25,Success,,,25,false,0,25,,0034W00002AU8UfQAL,,,,,,105,FON-International Association,1000 - Cash,,92,475,,,,,301,,,
a0y4W00000VH24AQAT,false,0000000081,154,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9GQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDDQA2,a154W000008mjq5QAA,2,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,2,Success,,,2,false,0,2,,0034W00002AU8UVQA1,,,,,,106,FON-International Association,1000 - Cash,,116,485,,,,,279,,,
a0y4W00000VH24BQAT,false,0000000082,155,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9GQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDEQA2,a154W000008mjqgQAA,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,10,Success,,,10,false,0,10,,0034W00002AU8UVQA1,,,,,,106,FON-International Association,1000 - Cash,,115,449,,,,,279,,,
a0y4W00000VH21NQAT,false,0000000496,156,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL99QAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjp1QAA,30,VISA  (Expires 1/2025),true,a1C4W000006w73zUAA,1,30,Success,,,30,false,0,30,,0034W00002AU8T6QAL,,5akZKtMIr1zJM5BWQQq0KIPsPwxpQN,,,,99,FON-International Association,4000 - Income,,116,535,348,,,,38,,,
a0y4W00000VH24CQAT,false,0000000083,157,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9GQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDEQA2,a154W000008mjqgQAA,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,10,Success,,,10,false,0,10,,0034W00002AU8UVQA1,,,,,,106,FON-International Association,1000 - Cash,,115,449,,,,,279,,,
a0y4W00000VH24DQAT,false,0000000084,158,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9GQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,true,a134W000008hIDVQA2,,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,0,Success,,,0,false,0,0,,0034W00002AU8UVQA1,,,,,,106,FON-International Association,1000 - Cash,,114,,,,,,279,,,
a0y4W00000VH24EQAT,false,0000000085,159,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9IQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDOQA2,a154W000008mjrDQAQ,0,VISA XXXX-XXXX-XXXX-1111 (Expires 11/2018),true,,1,100,Success,,,100,false,0,100,,0034W00002AU8T6QAL,,,,,,108,FON-International Association,1000 - Cash,,118,29,,,,,38,,,
a0y4W00000VH24FQAT,false,0000000086,160,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9JQAU,2017-11-15,Purchase,true,a0o4W00000MOvweQAD,2018-11-14,a104W00000FuSwjQAF,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA XXXX-XXXX-XXXX-1111 (Expires 11/2018),true,,1,300,Success,,,300,false,0,300,,0034W00002AU8T6QAL,,,,,,109,FON-International Association,1000 - Cash,,119,546,,,,,38,,,
a0y4W00000VH24GQAT,false,0000000087,161,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9JQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDEQA2,a154W000008mjqgQAA,10,VISA XXXX-XXXX-XXXX-1111 (Expires 11/2018),false,,1,10,Success,,,10,false,0,10,,0034W00002AU8T6QAL,,,,,,109,FON-International Association,1000 - Cash,,115,449,,,,,38,,,
a0y4W00000VH24HQAT,false,0000000088,162,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9JQAU,2017-11-15,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,1,VISA XXXX-XXXX-XXXX-1111 (Expires 11/2018),true,,1,0,Success,,,0,false,0,0,,0034W00002AU8T6QAL,,,,,,109,FON-International Association,1000 - Cash,,116,480,,,,,38,,,
a0y4W00000VH24IQAT,false,0000000089,163,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9JQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,true,a134W000008hIDVQA2,a154W000008mjpsQAA,13.5,VISA XXXX-XXXX-XXXX-1111 (Expires 11/2018),true,,1,0,Success,,,0,false,6,0,,0034W00002AU8T6QAL,,,,,,109,FON-International Association,1000 - Cash,,114,447,,,,,38,,,
a0y4W00000VH24JQAT,false,0000000090,164,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9KQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDTQA2,a154W000008mjqjQAA,1000,VISA XXXX-XXXX-XXXX-1111 (Expires 11/2018),false,,1,1000,Success,,,1000,false,0,1000,,0034W00002AU8T6QAL,,,,,,117,FON-International Association,1000 - Cash,,85,406,,,,,38,,,
a0y4W00000VH24KQAT,false,0000000091,165,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9KQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDTQA2,a154W000008mjqhQAA,150,VISA XXXX-XXXX-XXXX-1111 (Expires 11/2018),false,,1,150,Success,,,150,false,0,150,,0034W00002AU8T6QAL,,,,,,117,FON-International Association,1000 - Cash,,85,405,,,,,38,,,
a0y4W00000VH24LQAT,false,0000000092,166,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9LQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpPQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 11/2018),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8T6QAL,,,,,,118,FON-International Association,1000 - Cash,,121,516,,,,,38,,,
a0y4W00000VH24MQAT,false,0000000098,167,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9HQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpPQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,100,Success,,,100,false,0,100,,,,,,,,107,FON-International Association,1000 - Cash,,121,516,,,,,,,,
a0y4W00000VH24NQAT,false,0000000099,168,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9MQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpPQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2022),false,,2,100,Success,,,200,false,0,200,,0034W00002AU8W9QAL,,,,,,119,FON-International Association,1000 - Cash,,121,516,,,,,21,,,
a0y4W00000VH24OQAT,false,0000000100,169,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9NQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpPQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2022),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8WAQA1,,,,,,120,FON-International Association,1000 - Cash,,121,516,,,,,22,,,
a0y4W00000VH24PQAT,false,0000000101,170,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9OQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpPQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2022),false,,1,100,Success,,,100,false,0,100,,0034W00002AU8WAQA1,,,,,,121,FON-International Association,1000 - Cash,,121,516,,,,,22,,,
a0y4W00000VH24QQAT,false,0000000102,171,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL9PQAU,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpPQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2022),false,,2,100,Success,,,200,false,0,200,,0034W00002AU8WAQA1,,,,,,110,FON-International Association,1000 - Cash,,121,516,,,,,22,,,
