Id,Name,External_Id__c,OrderApi__Transaction__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Credit__c,OrderApi__Date__c,OrderApi__Debit__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Line__c,OrderApi__Invoice__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Memo__c,OrderApi__Receipt_Line__c,OrderApi__Receipt__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Type__c,OrderApi__EPayment_Line__c,OrderApi__Sales_Order__c,OrderApi__Transaction__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Receipt_Line__r.External_Id__c,OrderApi__Receipt__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Line__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a1U4W000009M36DUAS,0000007196,3161,a1V4W00000FrAzTUAV,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjRQAR,a124W00000MTdcWQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2260,FON-International Association,a104W00000G3d1eQAB,655,349,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36EUAS,0000007197,3162,a1V4W00000FrAzUUAV,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-10-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjRQAR,a124W00000MTdcWQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2261,FON-International Association,a104W00000G3d1aQAB,655,349,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36FUAS,0000007198,3163,a1V4W00000FrAzUUAV,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjRQAR,a124W00000MTdcWQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2261,FON-International Association,a104W00000G3d1eQAB,655,349,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36GUAS,0000007199,3164,a1V4W00000FrAzVUAV,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-11-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjRQAR,a124W00000MTdcWQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2262,FON-International Association,a104W00000G3d1aQAB,655,349,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36HUAS,0000007200,3165,a1V4W00000FrAzVUAV,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjRQAR,a124W00000MTdcWQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2262,FON-International Association,a104W00000G3d1eQAB,655,349,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36IUAS,0000007201,3166,a1V4W00000FrAzWUAV,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-12-31,41.64,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjRQAR,a124W00000MTdcWQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2263,FON-International Association,a104W00000G3d1aQAB,655,349,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36JUAS,0000007202,3167,a1V4W00000FrAzWUAV,2020-03-31,true,a0o4W00000M5SknQAF,41.64,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjRQAR,a124W00000MTdcWQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2263,FON-International Association,a104W00000G3d1eQAB,655,349,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36KUAS,0000007203,3168,a1V4W00000FrAzXUAV,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-03-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2264,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36LUAS,0000007204,3169,a1V4W00000FrAzXUAV,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-03-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2264,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36MUAS,0000007205,3170,a1V4W00000FrAzYUAV,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-04-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2265,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36NUAS,0000007206,3670,a1V4W00000FrAzYUAV,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-04-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2265,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36OUAS,0000007207,3671,a1V4W00000FrAzZUAV,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-05-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2266,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36PUAS,0000007208,3672,a1V4W00000FrAzZUAV,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-05-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2266,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36QUAS,0000007209,3673,a1V4W00000FrAzaUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-06-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2267,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36RUAS,0000007210,3674,a1V4W00000FrAzaUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-06-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2267,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36SUAS,0000007211,3675,a1V4W00000FrAzbUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-07-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2268,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36TUAS,0000007212,3676,a1V4W00000FrAzbUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-07-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2268,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36UUAS,0000007213,3677,a1V4W00000FrAzcUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-08-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2269,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36VUAS,0000007214,3678,a1V4W00000FrAzcUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-08-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2269,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36WUAS,0000007215,3679,a1V4W00000FrAzdUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-09-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2270,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36XUAS,0000007216,3680,a1V4W00000FrAzdUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2270,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36YUAS,0000007217,3681,a1V4W00000FrAzeUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-10-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2271,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36ZUAS,0000007218,3682,a1V4W00000FrAzeUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2271,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36aUAC,0000007219,3683,a1V4W00000FrAzfUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-11-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2272,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36bUAC,0000007220,3684,a1V4W00000FrAzfUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2272,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36cUAC,0000007221,3685,a1V4W00000FrAzgUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-12-31,41.64,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2273,FON-International Association,a104W00000G3d1aQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36dUAC,0000007222,3686,a1V4W00000FrAzgUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.64,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjSQAR,a124W00000MTdcXQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2273,FON-International Association,a104W00000G3d1eQAB,656,350,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36eUAC,0000007223,3687,a1V4W00000FrAzhUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-03-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2274,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36fUAC,0000007224,3688,a1V4W00000FrAzhUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-03-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2274,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36gUAC,0000007225,3689,a1V4W00000FrAziUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-04-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2520,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36hUAC,0000007226,4193,a1V4W00000FrAziUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-04-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2520,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36iUAC,0000007227,4194,a1V4W00000FrAzjUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-05-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2521,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36jUAC,0000007228,4195,a1V4W00000FrAzjUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-05-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2521,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36kUAC,0000007229,4196,a1V4W00000FrAzkUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-06-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2522,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36lUAC,0000007230,4197,a1V4W00000FrAzkUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-06-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2522,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36mUAC,0000007231,4198,a1V4W00000FrAzlUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-07-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2523,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36nUAC,0000007232,4199,a1V4W00000FrAzlUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-07-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2523,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36oUAC,0000007233,4200,a1V4W00000FrAzmUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-08-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2524,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36pUAC,0000007234,4201,a1V4W00000FrAzmUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-08-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2524,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36qUAC,0000007235,4202,a1V4W00000FrAznUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-09-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2525,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36rUAC,0000007236,4203,a1V4W00000FrAznUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2525,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36sUAC,0000007237,4204,a1V4W00000FrAzoUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-10-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2526,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36tUAC,0000007238,4205,a1V4W00000FrAzoUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2526,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36uUAC,0000007239,4206,a1V4W00000FrAzpUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-11-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2527,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36vUAC,0000007240,4207,a1V4W00000FrAzpUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2527,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36wUAC,0000007241,4208,a1V4W00000FrAzqUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-12-31,41.64,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2528,FON-International Association,a104W00000G3d1aQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36xUAC,0000007242,4209,a1V4W00000FrAzqUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.64,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjTQAR,a124W00000MTdcqQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2528,FON-International Association,a104W00000G3d1eQAB,657,351,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36yUAC,0000007243,4210,a1V4W00000FrAzrUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-03-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjUQAR,a124W00000MTdcrQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2529,FON-International Association,a104W00000G3d1aQAB,658,352,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M36zUAC,0000007244,4211,a1V4W00000FrAzrUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-03-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjUQAR,a124W00000MTdcrQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2529,FON-International Association,a104W00000G3d1eQAB,658,352,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M370UAC,0000007245,4212,a1V4W00000FrAzsUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-04-30,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjUQAR,a124W00000MTdcrQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2530,FON-International Association,a104W00000G3d1aQAB,658,352,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M371UAC,0000007246,4728,a1V4W00000FrAzsUAF,2020-03-31,true,a0o4W00000M5SknQAF,41.67,2020-04-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqjUQAR,a124W00000MTdcrQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2530,FON-International Association,a104W00000G3d1eQAB,658,352,159,186,,,611,,a1R4W000004PyfRUAS,,,
a1U4W000009M372UAC,0000007247,4729,a1V4W00000FrAztUAF,2020-03-31,true,a0o4W00000M5SknQAF,0,2020-05-31,41.67,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqjUQAR,a124W00000MTdcrQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZmvUAH,,a1R4W000004PyfRUAS,,Receivable,,,2531,FON-International Association,a104W00000G3d1aQAB,658,352,159,186,,,611,,a1R4W000004PyfRUAS,,,
