Name,OrderApi__Adjustment_Account__c,OrderApi__Assign_to_Item__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignment_SObject__c,OrderApi__Assignments_Display_Label__c,OrderApi__Business_Group__c,OrderApi__Cost__c,OrderApi__Defer_Revenue__c,OrderApi__Deferred_Revenue_Account__c,OrderApi__Deferred_Revenue_Term__c,OrderApi__Description__c,OrderApi__Disable_Price_Rules__c,OrderApi__Disable_Scheduling__c,OrderApi__Discount_Account__c,OrderApi__Display_Name__c,OrderApi__Download_File_Location__c,OrderApi__Download_File_Name__c,OrderApi__Download_File_Type__c,OrderApi__EAN__c,OrderApi__Enable_Access_Permissions__c,OrderApi__Enable_Assignments__c,OrderApi__Enable_Shipping__c,OrderApi__Features_List__c,OrderApi__Flex_Day_of_the_Month__c,OrderApi__Form__c,OrderApi__ISBN__c,OrderApi__Image_Path__c,OrderApi__Income_Account__c,OrderApi__Interview_Form_Display_Label__c,OrderApi__Is_Active__c,OrderApi__Is_Contribution__c,OrderApi__Is_Default_Shipping_Rate__c,OrderApi__Is_Default_Tax_Rate__c,OrderApi__Is_Downloadable__c,OrderApi__Is_Event__c,OrderApi__Is_Inventoried__c,OrderApi__Is_Publication__c,OrderApi__Is_Service__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax_Deductible__c,OrderApi__Is_Tax__c,OrderApi__Is_Taxable__c,OrderApi__Item_Class__c,OrderApi__Item_Weight_UOM__c,OrderApi__Item_Weight__c,OrderApi__Line_Description__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Maximum_Number_of_Downloads__c,OrderApi__Maximum_Value__c,OrderApi__Maximum_Weight__c,OrderApi__Minimum_Value__c,OrderApi__Minimum_Weight__c,OrderApi__Not_For_Individual_Sale__c,OrderApi__Price__c,OrderApi__Refund_Account__c,OrderApi__Require_Assignments__c,OrderApi__Require_Shipping__c,OrderApi__Restrict_Number_of_Assignments__c,OrderApi__Restrict_Number_of_Downloads__c,OrderApi__Revenue_Recognition_Date__c,OrderApi__Revenue_Recognition_Rule__c,OrderApi__Revenue_Recognition_Term_Rule__c,OrderApi__SKU__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Region__c,OrderApi__Subscription_Plan_Display_Label__c,OrderApi__Tax_Class__c,OrderApi__Tax_Locale__c,OrderApi__Tax_Percent__c,OrderApi__UPC__c,EventApi__Event__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ProgramApi__Is_Program_Fee__c,ProgramApi__Is_Program_Maintenance_Fee__c,ProgramApi__Program__c,OrderApi__Require_PreAuthorized_Payment__c,OrderApi__AR_Account__c,OrderApi__Invoice_Payment_Priority__c,OrderApi__Add_to_Cart_Button_Label_Override__c,OrderApi__Add_to_Cart_Button_Override__c,OrderApi__Assignment_Instructions__c,OrderApi__Enable_Cancellation_Request__c,OrderApi__Enable_MidTerm_Changes__c,OrderApi__Inventory_Message__c,OrderApi__Inventory__c,OrderApi__Parent_Item__c,OrderApi__Renewal_Form__c,OrderApi__eStore_Description__c,OrderApi__eStore_Short_Description__c,Errors,Id
FON-Department of Psychology,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,Department of Psychology,false,false,a14R0000004sdQvIAI,Department of Psychology,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003TaGbIAK,,,Department of Psychology,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Department of Psychology,,,a1BR0000005WmvGMAS
FON-School of Politics and Global Studies,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,School of Politics and Global Studies,false,false,a14R0000004sdQvIAI,School of Politics and Global Studies,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003TaGbIAK,,,School of Politics and Global Studies,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,School of Politics and Global Studies,,,a1BR0000005WmvHMAS
FON-Friends of Philosophy,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,Friends of Philosophy,false,false,a14R0000004sdQvIAI,Friends of Philosophy,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003TaGbIAK,,,Friends of Philosophy,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Friends of Philosophy,,,a1BR0000005WmvIMAS
FON-Department of Physics,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,Department of Physics,false,false,a14R0000004sdQvIAI,Department of Physics,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003TaGbIAK,,,Department of Physics,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Department of Physics,,,a1BR0000005WmvJMAS
FON-Military Science Army ROTC General Fund,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,Military Science Army ROTC General Fund,false,false,a14R0000004sdQvIAI,Military Science Army ROTC General Fund,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003TaGbIAK,,,Military Science Army ROTC General Fund,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Military Science Army ROTC General Fund,,,a1BR0000005WmvKMAS
FON-School of Earth and Space Exploration Education Public Outreach,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,School of Earth and Space Exploration Education Public Outreach,false,false,a14R0000004sdQvIAI,School of Earth and Space Exploration Education Public Outreach,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003TaGbIAK,,,School of Earth and Space Exploration Education Public Outreach,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,School of Earth and Space Exploration Education Public Outreach,,,a1BR0000005WmvLMAS
FON-Global Studies International Internship Fund,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,Global Studies International Internship Fund,false,false,a14R0000004sdQvIAI,Global Studies International Internship Fund,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003TaGbIAK,,,Global Studies International Internship Fund,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Global Studies International Internship Fund,,,a1BR0000005WmvMMAS
FON-Night of the Open Door,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,Night of the Open Door,false,false,a14R0000004sdQvIAI,Night of the Open Door,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003TaGbIAK,,,Night of the Open Door,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Night of the Open Door,,,a1BR0000005WmvNMAS
Networking POV,a14R0000004sdRrIAI,false,,RESERVED,,a0sR0000004M9vaIAC,0,false,,,Get a free pass to the Networking Event Only,false,false,a14R0000004sdQvIAI,Networking POV (FON-Annual Conference (Lightning Event)),,,,,false,true,false,,,a0UR0000007qzjqMAA,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/DuwTnqBW_badge.png,a14R0000004sdQoIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaGAIA0,,,Networking POV (FON-Annual Conference (Lightning Event)),,,,,,,false,90,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1zbIAC,,,a22R0000001k1CtIAI,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Get a free pass to the Networking Event Only,,,a1BR0000005WmvOMAS
FON-Accreditation Maintenance Exam Fee,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,80,false,,,FON-Accreditation Maintenance Exam Fee,false,false,a14R0000004sdQvIAI,FON-Accreditation Maintenance Exam Fee,,,,,false,false,false,,,a0UR0000007qzjtMAA,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/gYNHQhPL_accreditation_jpg&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,a19R0000003TaGeIAK,,,FON-Accreditation Maintenance Exam Fee,,,,,,,false,80,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,true,a2JR0000001YiEyMAK,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,FON-Accreditation Maintenance Exam Fee,,,a1BR0000005WmvPMAS
FON-Certification Maintenance Exam Fee,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,60,false,,,FON-Certification Maintenance Fee,false,false,a14R0000004sdQvIAI,FON-Certification Maintenance Fee,,,,,false,false,false,,,a0UR0000007qzjtMAA,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/ejVYXWfH_certification_application_fee_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,a19R0000003TaGeIAK,,,FON-Certification Maintenance Fee,,,,,,,false,60,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,,false,true,a2JR0000001YiExMAK,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,FON-Certification Maintenance Fee,,,a1BR0000005WmvQMAS
Fon - Fedex Regular(0-25 pounds),a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,5,false,,,Fon - Fedex Regular,false,false,a14R0000004sdQvIAI,Fedex Regular,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdR4IAI,,true,false,false,false,false,false,false,false,false,true,false,false,false,false,a19R0000003TaGYIA0,Pound,,Fedex Regular - US,,,,25,,0,true,5,a14R0000004sdR4IAI,false,false,false,false,,,,,a1UR0000001uTMyMAM,a1VR0000002hwurMAA,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Fon - Fedex Regular,,,a1BR0000005WmvRMAS
Fon - Fedex Regular(25-100 pounds) - International Shipping,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,5,false,,,Fon - Fedex Regular,false,false,a14R0000004sdQvIAI,Fon - Fedex Regular,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,false,false,false,false,true,false,false,false,false,a19R0000003TaGYIA0,Pound,,Fon - Fedex Regular,,,,100,,25,true,5,a14R0000004sdQuIAI,false,false,false,false,,,,,a1UR0000001uTMyMAM,a1VR0000002hwutMAA,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Fon - Fedex Regular,,,a1BR0000005WmvSMAS
FON - Fedex Regular(0-25 pounds) - International Shipping,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,5,false,,,Fon - Fedex Regular,false,false,a14R0000004sdQvIAI,Fedex Regular - International Shipping,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdR4IAI,,true,false,false,false,false,false,false,false,false,true,false,false,false,false,a19R0000003TaGYIA0,Pound,,Fedex Regular(0-25 pounds) - International Shipping,,,,25,,0,true,5,a14R0000004sdR4IAI,false,false,false,false,,,,,a1UR0000001uTMyMAM,a1VR0000002hwutMAA,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Fon - Fedex Regular,,,a1BR0000005WmvTMAS
Fon - Fedex Regular(25-100 pounds),a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,5,false,,,Fon - Fedex Regular,false,false,a14R0000004sdQvIAI,Fon - Fedex Regular,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,false,false,false,false,true,false,false,false,false,a19R0000003TaGYIA0,Pound,,Fon - Fedex Regular,,,,100,,25,true,5,a14R0000004sdQuIAI,false,false,false,false,,,,,a1UR0000001uTMyMAM,a1VR0000002hwurMAA,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Fon - Fedex Regular,,,a1BR0000005WmvUMAS
Default Shipping Rate,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,Default Shipping Rate,false,false,a14R0000004sdQvIAI,Shipping,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,false,false,true,false,false,false,false,false,false,true,false,false,false,false,a19R0000003TaGwIAK,,,Default Shipping Rate,,,,,,,true,0,a14R0000004sdQuIAI,false,false,false,false,,,,,a1UR0000001uTMvMAM,,,,,0,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Default Shipping Rate,,,a1BR0000005WmvVMAS
Fon - UPS Regular,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,6,false,,,Fon - UPS Regular,false,false,a14R0000004sdQvIAI,UPS Regular,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,false,false,false,false,true,false,false,false,false,a19R0000003TaGwIAK,Pound,,UPS Regular,,,,100,,0,true,6,a14R0000004sdQuIAI,false,false,false,false,,,,,a1UR0000001uTMwMAM,a1VR0000002hwurMAA,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Fon - UPS Regular,,,a1BR0000005WmvWMAS
Individual Seats,a14R0000004sdRrIAI,false,,RESERVED,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Individual Seats (FON-Awards - Tables with Assigned Seating (Lightning Event)),,,,,false,true,false,,,,,https://tso-data--framework.na122.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/BMZbvxIh_table_of_8_image_jpg&bucket=fonteva-customer-media-secure,a14R0000004sdQoIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaG4IAK,,,Individual Seats (FON-Awards - Tables with Assigned Seating (Lightning Event)),,,,,,,false,100,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1zXIAS,,,a22R0000001k1CsIAI,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Individual Seats,,,a1BR0000005WmvXMAS
Advanced Discussion,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,false,a14R0000004sdQoIAI,Advanced Discussion,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFAIA0,,,,,,,,,,false,25,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000zny7IAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,,,a1BR0000005WmvYMAS
Beginner Workshop,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,false,a14R0000004sdQoIAI,Beginner Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFAIA0,,,,,,,,,,false,25,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000zny8IAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,,,a1BR0000005WmvZMAS
Conference Check-In,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Please check-in when you arrive at the symposium.</p>,false,false,a14R0000004sdQoIAI,Conference Check-In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFAIA0,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000zny9IAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Please check-in when you arrive at the symposium.</p>,,,a1BR0000005WmvaMAC
Keynote Speech,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,false,a14R0000004sdQoIAI,Keynote Speech,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFAIA0,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znyAIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",,,a1BR0000005WmvbMAC
Leadership Workshop,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,false,a14R0000004sdQoIAI,Leadership Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFAIA0,,,,,,,,,,false,25,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znyGIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Attend this session to sharpen your leadership skills.</p>,,,a1BR0000005WmvcMAC
Luncheon,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,false,a14R0000004sdQoIAI,Luncheon,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFAIA0,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znyHIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,,,a1BR0000005WmvdMAC
Round Table Discussion I,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,false,a14R0000004sdQoIAI,Round Table Discussion I,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFAIA0,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znyIIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,,,a1BR0000005WmveMAC
Round Table Discussion II,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,false,a14R0000004sdQoIAI,Round Table Discussion II,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFAIA0,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znyJIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,,,a1BR0000005WmvfMAC
Welcome Breakfast,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,false,false,a14R0000004sdQoIAI,Welcome Breakfast,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFAIA0,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znyKIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,,,a1BR0000005WmvgMAC
Beginner Workshop,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,false,a14R0000004sdQoIAI,Beginner Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFjIAK,,,,,,,,,,false,25,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znzfIAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,,,a1BR0000005WmvhMAC
Conference Check-In,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Please check-in when you arrive at the symposium.</p>,false,false,a14R0000004sdQoIAI,Conference Check-In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFjIAK,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znzgIAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Please check-in when you arrive at the symposium.</p>,,,a1BR0000005WmviMAC
Keynote Speech,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,false,a14R0000004sdQoIAI,Keynote Speech,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFjIAK,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znzhIAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",,,a1BR0000005WmvjMAC
Leadership Workshop,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,false,a14R0000004sdQoIAI,Leadership Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFjIAK,,,,,,,,,,false,25,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znziIAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Attend this session to sharpen your leadership skills.</p>,,,a1BR0000005WmvkMAC
