Name,EventApi__Adjustment_Account__c,EventApi__Allow_Conflicts__c,EventApi__Assignments_Display_Label__c,EventApi__Business_Group__c,EventApi__Capacity__c,EventApi__Cost__c,EventApi__Defer_Revenue__c,EventApi__Deferred_Revenue_Account__c,EventApi__Deferred_Revenue_Term__c,EventApi__Description__c,EventApi__Disable_Registration__c,EventApi__Discount_Account__c,EventApi__Display_Name__c,EventApi__Enable_Access_Permissions__c,EventApi__Enable_Assignments__c,EventApi__Enable_Waitlist__c,EventApi__End_Date_Time__c,EventApi__End_Date__c,EventApi__Event_Category__c,EventApi__Event__c,EventApi__Flex_Day_of_the_Month__c,EventApi__Form__c,EventApi__Image_Path__c,EventApi__Image_URL__c,EventApi__Income_Account__c,EventApi__Interview_Form_Display_Label__c,EventApi__Is_Active__c,EventApi__Is_Automatically_Added__c,EventApi__Is_Contribution__c,EventApi__Is_Tax_Deductible__c,EventApi__Is_Taxable__c,EventApi__Item_Class__c,EventApi__Line_Description__c,EventApi__Maximum_Number_of_Assignments__c,EventApi__Price__c,EventApi__Quantity_Available__c,EventApi__Quantity_Sold__c,EventApi__Refund_Account__c,EventApi__Require_Assignments__c,EventApi__Restrict_Number_of_Assignments__c,EventApi__Revenue_Recognition_Date__c,EventApi__Revenue_Recognition_Rule__c,EventApi__Revenue_Recognition_Term_Rule__c,EventApi__Room__c,EventApi__SKU__c,EventApi__Session_End_Time__c,EventApi__Session_Start_Time__c,EventApi__Start_Date_Time__c,EventApi__Start_Date__c,EventApi__Tax_Class__c,ROEApi__Event_Display_Name__c,EventApi__AR_Account__c,EventApi__Hide_During_Registration__c,EventApi__Invoice_Payment_Priority__c,EventApi__Required_for_Registration__c,Errors,Id
Welcome Breakfast,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a14R0000004sdQoIAI,Welcome Breakfast,false,false,false,2023-07-01T16:00:00.000+0000,2023-07-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,false,false,false,false,false,a19R0000003TaFmIAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,11:00 AM,10:00 AM,2023-07-01T15:00:00.000+0000,2023-07-01,,symp,a14R0000004sdQpIAI,false,,false,,a1rR0000000znzzIAA
Conferece Check In,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a14R0000004sdQoIAI,Conference Check In,false,false,false,2023-07-01T17:00:00.000+0000,2023-07-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,false,false,false,false,false,a19R0000003TaFmIAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,12:00 PM,9:00 AM,2023-07-01T14:00:00.000+0000,2023-07-01,,symp,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo00IAA
Keynote Speech,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a14R0000004sdQoIAI,Keynote Speech,false,false,false,2023-07-01T17:00:00.000+0000,2023-07-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,false,false,false,false,false,a19R0000003TaFmIAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,12:00 PM,11:00 AM,2023-07-01T16:00:00.000+0000,2023-07-01,,symp,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo01IAA
Leadership Workshop,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a14R0000004sdQoIAI,Leadership Workshop,false,false,true,2023-07-01T22:00:00.000+0000,2023-07-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,false,false,false,false,false,a19R0000003TaFmIAK,,,25,4000,0,a14R0000004sdQuIAI,false,false,,,,,,5:00 PM,4:00 PM,2023-07-01T21:00:00.000+0000,2023-07-01,,symp,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo02IAA
Session1,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,,false,a14R0000004sdQoIAI,Session1,false,false,false,2020-07-30T07:01:00.000+0000,2020-07-30,a1gR0000002ZuCXIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,false,false,false,false,false,a19R0000003TaFrIAK,,,1,1,0,a14R0000004sdQuIAI,false,false,,,,,,12:01 AM,2:01 PM,2020-07-29T21:01:00.000+0000,2020-07-29,,Ulas LT Event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo03IAA
Luncheon,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a14R0000004sdQoIAI,Luncheon,false,false,false,2023-07-02T18:15:00.000+0000,2023-07-02,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,false,false,false,false,false,a19R0000003TaFmIAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,1:15 PM,12:00 PM,2023-07-02T17:00:00.000+0000,2023-07-02,,symp,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo04IAA
Round Table Discussion I,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a14R0000004sdQoIAI,Round Table Discussion I,false,false,true,2023-07-01T20:30:00.000+0000,2023-07-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,false,false,false,false,false,a19R0000003TaFmIAK,,,,1000,0,a14R0000004sdQuIAI,false,false,,,,,,3:30 PM,2:00 PM,2023-07-01T19:00:00.000+0000,2023-07-01,,symp,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo05IAA
Round Table Discussion I,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a14R0000004sdQoIAI,Round Table Discussion I,false,false,true,2020-12-10T23:30:00.000+0000,2020-12-10,a1gR0000002ZuCWIA0,a1mR0000001R1ziIAC,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaEnIAK,,,,1000,5,a14R0000004sdQuIAI,false,false,,,,,,3:30 PM,2:00 PM,2020-12-10T22:00:00.000+0000,2020-12-10,,2020 Annual Symposium,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo06IAA
Round Table Discussion II,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a14R0000004sdQoIAI,Round Table Discussion II,false,false,true,2020-12-12T00:15:00.000+0000,2020-12-11,a1gR0000002ZuCWIA0,a1mR0000001R1ziIAC,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaEnIAK,,,,4000,4,a14R0000004sdQuIAI,false,false,,,,,,4:15 PM,3:00 PM,2020-12-11T23:00:00.000+0000,2020-12-11,,2020 Annual Symposium,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo07IAA
Welcome Breakfast,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a14R0000004sdQoIAI,Welcome Breakfast,false,false,false,2020-12-10T19:00:00.000+0000,2020-12-10,a1gR0000002ZuCWIA0,a1mR0000001R1ziIAC,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaEnIAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,11:00 AM,10:00 AM,2020-12-10T18:00:00.000+0000,2020-12-10,,FON-Annual Symposium 2020 (Lightning Event),a14R0000004sdQpIAI,false,,false,,a1rR0000000zo08IAA
Session 1,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,,false,a14R0000004sdQoIAI,Session 1,false,false,false,2021-12-01T18:00:00.000+0000,2021-12-01,a1gR0000002ZuCWIA0,a1mR0000001R1zjIAC,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaEsIAK,,,10,10,0,a14R0000004sdQuIAI,false,false,,,,,,10:00 AM,9:00 AM,2021-12-01T17:00:00.000+0000,2021-12-01,,TC-018016,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo09IAA
Advanced Discussion,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a14R0000004sdQoIAI,Advanced Discussion,false,false,true,2020-06-02T20:00:00.000+0000,2020-06-02,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaExIAK,,,25,5000,0,a14R0000004sdQuIAI,false,false,,,,,,1:00 PM,11:00 AM,2020-06-02T18:00:00.000+0000,2020-06-02,,test event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0AIAQ
Beginner Workshop,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a14R0000004sdQoIAI,Beginner Workshop,false,false,true,2020-06-02T18:00:00.000+0000,2020-06-02,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaExIAK,,,25,5000,0,a14R0000004sdQuIAI,false,false,,,,,,11:00 AM,10:00 AM,2020-06-02T17:00:00.000+0000,2020-06-02,,test event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0BIAQ
Conferece Check In,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a14R0000004sdQoIAI,Conference Check In,false,false,false,2020-06-01T19:00:00.000+0000,2020-06-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaExIAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,12:00 PM,9:00 AM,2020-06-01T16:00:00.000+0000,2020-06-01,,test event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0CIAQ
Keynote Speech,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a14R0000004sdQoIAI,Keynote Speech,false,false,false,2020-06-01T19:00:00.000+0000,2020-06-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaExIAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,12:00 PM,11:00 AM,2020-06-01T18:00:00.000+0000,2020-06-01,,test event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0DIAQ
Leadership Workshop,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a14R0000004sdQoIAI,Leadership Workshop,false,false,true,2020-06-02T00:00:00.000+0000,2020-06-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaExIAK,,,25,4000,0,a14R0000004sdQuIAI,false,false,,,,,,5:00 PM,4:00 PM,2020-06-01T23:00:00.000+0000,2020-06-01,,test event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0EIAQ
Meet with Mac Anderson,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,Get a chance to meet with the CTO and Founder of Fonteva!,false,a14R0000004sdQoIAI,Meet with Mac Anderson,false,false,false,2018-12-11T10:30:00.000+0000,2018-12-11,a1gR0000002ZuCWIA0,a1mR0000001R1zZIAS,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQoIAI,,true,false,false,false,false,,,,,1,0,a14R0000004sdQuIAI,false,false,,,,,,2:30 AM,2:30 AM,2018-12-11T10:30:00.000+0000,2018-12-11,,Meet the Organization,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0FIAQ
Meet with Mac Anderson,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,Get a chance to meet with the CTO and Founder of Fonteva!,false,a14R0000004sdQoIAI,Meet with Mac Anderson,false,false,false,2018-12-11T11:00:00.000+0000,2018-12-11,a1gR0000002ZuCWIA0,a1mR0000001R1zZIAS,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQoIAI,,true,false,false,false,false,,,,,1,0,a14R0000004sdQuIAI,false,false,,,,,,3:00 AM,3:00 AM,2018-12-11T11:00:00.000+0000,2018-12-11,,Meet the Organization,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0GIAQ
Meet with Mac Anderson,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,Get a chance to meet with the CTO and Founder of Fonteva!,false,a14R0000004sdQoIAI,Meet with Mac Anderson,false,false,false,2018-12-11T11:30:00.000+0000,2018-12-11,a1gR0000002ZuCWIA0,a1mR0000001R1zZIAS,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQoIAI,,true,false,false,false,false,,,,,1,0,a14R0000004sdQuIAI,false,false,,,,,,3:30 AM,3:30 AM,2018-12-11T11:30:00.000+0000,2018-12-11,,Meet the Organization,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0HIAQ
Meet with Paul Lundy,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,Get a chance to meet with the Vice President of Fonteva!,false,a14R0000004sdQoIAI,Meet with Paul Lundy,false,false,false,2018-12-11T10:30:00.000+0000,2018-12-11,a1gR0000002ZuCWIA0,a1mR0000001R1zZIAS,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQoIAI,,true,false,false,false,false,,,,,1,0,a14R0000004sdQuIAI,false,false,,,,,,2:30 AM,2:30 AM,2018-12-11T10:30:00.000+0000,2018-12-11,,Meet the Organization,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0IIAQ
Session1,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,,false,a14R0000004sdQoIAI,Session1,false,false,false,2022-07-08T07:01:00.000+0000,2022-07-08,a1gR0000002ZuCXIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,false,false,false,false,false,a19R0000003TaFtIAK,,,1,1,0,a14R0000004sdQuIAI,false,false,,,,,,12:01 AM,2:01 PM,2022-07-07T21:01:00.000+0000,2022-07-07,,Clone Ulas 2,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0JIAQ
The Spelling Bee!,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,"<p>Join Rona, Mitch, Olive, William, Logainne, Marcy, Leaf, and Carlito match wits. Vice Principal Douglas Panch returns to judge after a five-year hiatus!</p>",false,a14R0000004sdQoIAI,The Spelling Bee!,false,false,false,2021-07-02T20:00:00.000+0000,2021-07-02,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,false,false,false,false,false,a19R0000003TaFwIAK,,,,500,0,a14R0000004sdQuIAI,false,false,,,,,,3:00 PM,12:00 PM,2021-07-02T17:00:00.000+0000,2021-07-02,,SC2,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0KIAQ
Meet with Jerry Huskins,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,Get a chance to meet with the CEO and Founder of Fonteva!,false,a14R0000004sdQoIAI,Meet with Jerry Huskins,false,false,false,2018-12-11T10:30:00.000+0000,2018-12-11,a1gR0000002ZuCWIA0,a1mR0000001R1zZIAS,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQoIAI,,true,false,false,false,false,,,,,1,0,a14R0000004sdQuIAI,false,false,,,,,,2:30 AM,2:30 AM,2018-12-11T10:30:00.000+0000,2018-12-11,,Meet the Organization,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0LIAQ
Meet with Paul Lundy,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,Get a chance to meet with the Vice President of Fonteva!,false,a14R0000004sdQoIAI,Meet with Paul Lundy,false,false,false,2018-12-11T11:00:00.000+0000,2018-12-11,a1gR0000002ZuCWIA0,a1mR0000001R1zZIAS,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQoIAI,,true,false,false,false,false,,,,,1,0,a14R0000004sdQuIAI,false,false,,,,,,3:00 AM,3:00 AM,2018-12-11T11:00:00.000+0000,2018-12-11,,Meet the Organization,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0MIAQ
Meet with Jerry Huskins,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,Get a chance to meet with the CEO and Founder of Fonteva!,false,a14R0000004sdQoIAI,Meet with Jerry Huskins,false,false,false,2018-12-11T11:00:00.000+0000,2018-12-11,a1gR0000002ZuCWIA0,a1mR0000001R1zZIAS,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQoIAI,,true,false,false,false,false,,,,,1,0,a14R0000004sdQuIAI,false,false,,,,,,3:00 AM,3:00 AM,2018-12-11T11:00:00.000+0000,2018-12-11,,Meet the Organization,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0NIAQ
Meet with Jerry Huskins,a14R0000004sdRrIAI,false,,a0sR0000004M9vaIAC,0,,false,,,Get a chance to meet with the CEO and Founder of Fonteva!,false,a14R0000004sdQoIAI,Meet with Jerry Huskins,false,false,false,2018-12-11T11:30:00.000+0000,2018-12-11,a1gR0000002ZuCWIA0,a1mR0000001R1zZIAS,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQoIAI,,true,false,false,false,false,,,,,1,0,a14R0000004sdQuIAI,false,false,,,,,,3:30 AM,3:30 AM,2018-12-11T11:30:00.000+0000,2018-12-11,,Meet the Organization,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0OIAQ
Luncheon,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a14R0000004sdQoIAI,Luncheon,false,false,false,2020-06-02T20:15:00.000+0000,2020-06-02,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaExIAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,1:15 PM,12:00 PM,2020-06-02T19:00:00.000+0000,2020-06-02,,test event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0PIAQ
Round Table Discussion I,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a14R0000004sdQoIAI,Round Table Discussion I,false,false,true,2020-06-01T22:30:00.000+0000,2020-06-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaExIAK,,,,1000,0,a14R0000004sdQuIAI,false,false,,,,,,3:30 PM,2:00 PM,2020-06-01T21:00:00.000+0000,2020-06-01,,test event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0QIAQ
Round Table Discussion II,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a14R0000004sdQoIAI,Round Table Discussion II,false,false,true,2020-06-02T23:15:00.000+0000,2020-06-02,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaExIAK,,,,4000,0,a14R0000004sdQuIAI,false,false,,,,,,4:15 PM,3:00 PM,2020-06-02T22:00:00.000+0000,2020-06-02,,test event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0RIAQ
Welcome Breakfast,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a14R0000004sdQoIAI,Welcome Breakfast,false,false,false,2020-06-01T18:00:00.000+0000,2020-06-01,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaExIAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,11:00 AM,10:00 AM,2020-06-01T17:00:00.000+0000,2020-06-01,,test event,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0SIAQ
Conference Check-In,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Please check-in when you arrive at the symposium.</p>,true,a14R0000004sdQoIAI,Conference Check-In,false,false,false,2020-12-10T17:00:00.000+0000,2020-12-10,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaF1IAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,12:00 PM,9:00 AM,2020-12-10T14:00:00.000+0000,2020-12-10,,Annual Symposium 2020,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0TIAQ
Welcome Breakfast,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a14R0000004sdQoIAI,Welcome Breakfast,false,false,false,2020-12-10T16:00:00.000+0000,2020-12-10,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaF1IAK,,,,7000,0,a14R0000004sdQuIAI,false,false,,,,,,11:00 AM,10:00 AM,2020-12-10T15:00:00.000+0000,2020-12-10,,Annual Symposium 2020,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0UIAQ
Keynote Speech,a14R0000004sdRrIAI,true,,a0sR0000004M9vaIAC,0,,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,a14R0000004sdQoIAI,Keynote Speech,false,false,false,2020-12-10T17:00:00.000+0000,2020-12-10,a1gR0000002ZuCWIA0,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a14R0000004sdQuIAI,,true,false,false,false,false,a19R0000003TaF1IAK,,,,7000,1,a14R0000004sdQuIAI,false,false,,,,,,12:00 PM,11:00 AM,2020-12-10T16:00:00.000+0000,2020-12-10,,Annual Symposium 2020,a14R0000004sdQpIAI,false,,false,,a1rR0000000zo0VIAQ
