Id,IsDeleted,Name,CreatedDate,LastModifiedDate,SystemModstamp,EventApi__Item__c,EventApi__Adjustment_Account__c,EventApi__Allow_Conflicts__c,EventApi__Assignments_Display_Label__c,EventApi__Business_Group__c,EventApi__Capacity__c,EventApi__Cost__c,EventApi__Defer_Revenue__c,EventApi__Deferred_Revenue_Account__c,EventApi__Deferred_Revenue_Term__c,EventApi__Description__c,EventApi__Disable_Registration__c,EventApi__Discount_Account__c,EventApi__Display_Name__c,EventApi__Duration__c,EventApi__Enable_Access_Permissions__c,EventApi__Enable_Assignments__c,EventApi__Enable_Waitlist__c,EventApi__End_Date_Time__c,EventApi__End_Date__c,EventApi__End_Time__c,EventApi__Event_Category__c,EventApi__Event__c,EventApi__Flex_Day_of_the_Month__c,EventApi__Form__c,EventApi__Image_Path__c,EventApi__Image_URL__c,EventApi__Income_Account__c,EventApi__Interview_Form_Display_Label__c,EventApi__Is_Active__c,EventApi__Is_Automatically_Added__c,EventApi__Is_Contribution__c,EventApi__Is_Tax_Deductible__c,EventApi__Is_Taxable__c,EventApi__Item_Class__c,EventApi__Line_Description__c,EventApi__Maximum_Number_of_Assignments__c,EventApi__Price__c,EventApi__Quantity_Available__c,EventApi__Quantity_Remaining__c,EventApi__Quantity_Sold__c,EventApi__Refund_Account__c,EventApi__Require_Assignments__c,EventApi__Restrict_Number_of_Assignments__c,EventApi__Revenue_Recognition_Date__c,EventApi__Revenue_Recognition_Rule__c,EventApi__Revenue_Recognition_Term_Rule__c,EventApi__Room__c,EventApi__SKU__c,EventApi__Session_End_Time__c,EventApi__Session_Start_Time__c,EventApi__Start_Date_Time__c,EventApi__Start_Date__c,EventApi__Start_Time__c,EventApi__Tax_Class__c,ROEApi__Event_Display_Name__c,ROEApi__Event_Name__c,EventApi__AR_Account__c,EventApi__Hide_During_Registration__c,EventApi__Invoice_Payment_Priority__c,EventApi__Required_for_Registration__c,LastViewedDate,LastReferencedDate,EventApi__Item__r.Id,EventApi__Adjustment_Account__r.Name,EventApi__Business_Group__r.Name,EventApi__Deferred_Revenue_Account__r.Name,EventApi__Discount_Account__r.Name,EventApi__Event_Category__r.Name,EventApi__Event__r.Name,EventApi__Form__r.Name,EventApi__Income_Account__r.Name,EventApi__Item_Class__r.Name,EventApi__Refund_Account__r.Name,EventApi__Room__r.Name,EventApi__Tax_Class__r.Name,EventApi__AR_Account__r.Name
a1d4W00000ivfb0QAA,false,Conference Check-In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjo8QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check-in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check-In,03:00,false,false,false,2026-08-12T17:00:00.000+0000,2026-08-12,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2026-08-12T14:00:00.000+0000,2026-08-12,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjo8QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d016497a-063a-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb1QAA,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjo9QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2026-08-12T17:00:00.000+0000,2026-08-12,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2026-08-12T16:00:00.000+0000,2026-08-12,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjo9QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d016497a-063a-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfawQAA,false,Round Table Discussion II,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjnzQAA,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2026-07-22T21:15:00.000+0000,2026-07-22,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2026-07-22T20:00:00.000+0000,2026-07-22,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjnzQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,6ca4e34a-f522-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaxQAA,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjo0QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2026-07-21T16:00:00.000+0000,2026-07-21,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICjQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2026-07-21T15:00:00.000+0000,2026-07-21,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjo0QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,6ca4e34a-f522-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfayQAA,false,Advanced Discussion,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjo6QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2026-08-13T18:00:00.000+0000,2026-08-13,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2026-08-13T16:00:00.000+0000,2026-08-13,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjo6QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d016497a-063a-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfazQAA,false,Beginner Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjo7QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2026-08-13T16:00:00.000+0000,2026-08-13,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2026-08-13T15:00:00.000+0000,2026-08-13,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjo7QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d016497a-063a-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb2QAA,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoAQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2026-08-12T22:00:00.000+0000,2026-08-12,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2026-08-12T21:00:00.000+0000,2026-08-12,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoAQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d016497a-063a-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb3QAA,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoBQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2026-08-13T18:15:00.000+0000,2026-08-13,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2026-08-13T17:00:00.000+0000,2026-08-13,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoBQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d016497a-063a-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb4QAA,false,Round Table Discussion I,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoCQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2026-08-12T20:30:00.000+0000,2026-08-12,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,,1000,1000,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2026-08-12T19:00:00.000+0000,2026-08-12,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoCQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d016497a-063a-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb5QAA,false,Round Table Discussion II,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoDQAQ,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2026-08-13T21:15:00.000+0000,2026-08-13,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2026-08-13T20:00:00.000+0000,2026-08-13,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoDQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d016497a-063a-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb6QAA,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoEQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2026-08-12T16:00:00.000+0000,2026-08-12,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICmQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2026-08-12T15:00:00.000+0000,2026-08-12,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoEQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d016497a-063a-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb7QAA,false,The Spelling Bee!,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoMQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Join Rona, Mitch, Olive, William, Logainne, Marcy, Leaf, and Carlito match wits. Vice Principal Douglas Panch returns to judge after a five-year hiatus!</p>",false,a104W00000FuSwjQAF,The Spelling Bee!,03:00,false,false,false,2022-02-03T20:00:00.000+0000,2022-02-03,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hICpQAM,,,,500,500,0,a104W00000FuSwmQAF,false,false,,,,,,3:00 PM,12:00 PM,2022-02-03T17:00:00.000+0000,2022-02-03,: PM,,25th Annual Putnam County Spelling Bee,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoMQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,3b955624-30df-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb8QAA,false,The Spelling Bee!,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoOQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Join Rona, Mitch, Olive, William, Logainne, Marcy, Leaf, and Carlito match wits. Vice Principal Douglas Panch returns to judge after a five-year hiatus!</p>",false,a104W00000FuSwjQAF,The Spelling Bee!,03:00,false,false,false,2022-07-02T20:00:00.000+0000,2022-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICrQAM,,,,500,500,0,a104W00000FuSwmQAF,false,false,,,,,,3:00 PM,12:00 PM,2022-07-02T17:00:00.000+0000,2022-07-02,: PM,,newtest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoOQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,d3b5cb12-a9f1-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfb9QAA,false,The Spelling Bee!,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoQQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Join Rona, Mitch, Olive, William, Logainne, Marcy, Leaf, and Carlito match wits. Vice Principal Douglas Panch returns to judge after a five-year hiatus!</p>",false,a104W00000FuSwjQAF,The Spelling Bee!,03:00,false,false,false,2022-07-02T20:00:00.000+0000,2022-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICuQAM,,,,500,500,0,a104W00000FuSwmQAF,false,false,,,,,,3:00 PM,12:00 PM,2022-07-02T17:00:00.000+0000,2022-07-02,: PM,,pcsb2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoQQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,09598da1-59f1-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbAQAQ,false,Advanced Discussion,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoTQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2022-07-02T18:00:00.000+0000,2022-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICxQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2022-07-02T16:00:00.000+0000,2022-07-02,: PM,,ctest,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoTQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,e2c2fc96-a5a4-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZEQAY,false,Advanced Discussion,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlIQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2020-08-06T18:00:00.000+0000,2020-08-06,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICCQA2,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2020-08-06T16:00:00.000+0000,2020-08-06,: PM,,Test wed,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlIQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,8a0190a8-a404-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZFQAY,false,Beginner Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlJQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2020-08-06T16:00:00.000+0000,2020-08-06,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICCQA2,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2020-08-06T15:00:00.000+0000,2020-08-06,: PM,,Test wed,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlJQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,8a0190a8-a404-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZGQAY,false,Conferece Check In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlKQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check In,03:00,false,false,false,2020-08-05T17:00:00.000+0000,2020-08-05,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICCQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2020-08-05T14:00:00.000+0000,2020-08-05,: PM,,Test wed,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlKQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,8a0190a8-a404-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZHQAY,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlLQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2020-08-05T17:00:00.000+0000,2020-08-05,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICCQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2020-08-05T16:00:00.000+0000,2020-08-05,: PM,,Test wed,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlLQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,8a0190a8-a404-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZIQAY,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlMQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2020-08-05T22:00:00.000+0000,2020-08-05,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICCQA2,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2020-08-05T21:00:00.000+0000,2020-08-05,: PM,,Test wed,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlMQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,8a0190a8-a404-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZJQAY,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlNQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2020-08-06T18:15:00.000+0000,2020-08-06,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICCQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2020-08-06T17:00:00.000+0000,2020-08-06,: PM,,Test wed,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlNQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,8a0190a8-a404-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
