Name,OrderApi__Adjustment_Account__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignment_SObject__c,OrderApi__Assignments_Display_Label__c,OrderApi__Business_Group__c,OrderApi__Cost__c,OrderApi__Defer_Revenue__c,OrderApi__Deferred_Revenue_Account__c,OrderApi__Deferred_Revenue_Term__c,OrderApi__Description__c,OrderApi__Disable_Price_Rules__c,OrderApi__Disable_Scheduling__c,OrderApi__Discount_Account__c,OrderApi__Display_Name__c,OrderApi__Download_File_Location__c,OrderApi__Download_File_Name__c,OrderApi__Download_File_Type__c,OrderApi__EAN__c,OrderApi__Enable_Access_Permissions__c,OrderApi__Enable_Assignments__c,OrderApi__Enable_Shipping__c,OrderApi__Features_List__c,OrderApi__Flex_Day_of_the_Month__c,OrderApi__Form__c,OrderApi__ISBN__c,OrderApi__Image_Path__c,OrderApi__Income_Account__c,OrderApi__Interview_Form_Display_Label__c,OrderApi__Is_Active__c,OrderApi__Is_Contribution__c,OrderApi__Is_Default_Shipping_Rate__c,OrderApi__Is_Default_Tax_Rate__c,OrderApi__Is_Downloadable__c,OrderApi__Is_Event__c,OrderApi__Is_Inventoried__c,OrderApi__Is_Publication__c,OrderApi__Is_Service__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax_Deductible__c,OrderApi__Is_Tax__c,OrderApi__Is_Taxable__c,OrderApi__Item_Class__c,OrderApi__Item_Weight_UOM__c,OrderApi__Item_Weight__c,OrderApi__Line_Description__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Maximum_Number_of_Downloads__c,OrderApi__Maximum_Value__c,OrderApi__Maximum_Weight__c,OrderApi__Minimum_Value__c,OrderApi__Minimum_Weight__c,OrderApi__Not_For_Individual_Sale__c,OrderApi__Price__c,OrderApi__Refund_Account__c,OrderApi__Require_Assignments__c,OrderApi__Require_Shipping__c,OrderApi__Restrict_Number_of_Assignments__c,OrderApi__Restrict_Number_of_Downloads__c,OrderApi__Revenue_Recognition_Date__c,OrderApi__Revenue_Recognition_Rule__c,OrderApi__Revenue_Recognition_Term_Rule__c,OrderApi__SKU__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Region__c,OrderApi__Subscription_Plan_Display_Label__c,OrderApi__Tax_Class__c,OrderApi__Tax_Locale__c,OrderApi__Tax_Percent__c,OrderApi__UPC__c,EventApi__Event__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ProgramApi__Is_Program_Fee__c,ProgramApi__Is_Program_Maintenance_Fee__c,OrderApi__Require_PreAuthorized_Payment__c,OrderApi__AR_Account__c,OrderApi__Invoice_Payment_Priority__c,OrderApi__Add_to_Cart_Button_Label_Override__c,OrderApi__Add_to_Cart_Button_Override__c,OrderApi__Assignment_Instructions__c,OrderApi__Enable_Cancellation_Request__c,OrderApi__Enable_MidTerm_Changes__c,OrderApi__Inventory_Message__c,OrderApi__Inventory__c,OrderApi__Parent_Item__c,OrderApi__Renewal_Form__c,OrderApi__eStore_Description__c,OrderApi__eStore_Short_Description__c,Errors,Id
Round Table Discussion II,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,false,a14R0000004sdQoIAI,Round Table Discussion II,,,,,false,true,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta5RIAS,,,Round Table Discussion II,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1xSIAS,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,,,a1BR0000005WjM4MAK
Bronze Annual Symposium Sponsor Package,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Bronze Annual Symposium Sponsor Package (FON-Annual Symposium 2019 (Lightning Event)),,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta5SIAS,,,Show off your association pride by sponsoring our annual symposium at the bronze level.,,,,,,,false,4000,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1xSIAS,a1yR0000002JlrwIAC,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjM5MAK
Silver Annual Symposium Sponsor Package,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Silver Annual Symposium Sponsor Package (FON-Annual Symposium 2019 (Lightning Event)),,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta5SIAS,,,Show off your association pride by sponsoring our annual symposium at the silver level.,,,,,,,false,6000,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1xSIAS,a1yR0000002JlrxIAC,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjM6MAK
Gold Annual Symposium Sponsor Package,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Gold Annual Symposium Sponsor Package (FON-Annual Symposium 2019 (Lightning Event)),,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta5SIAS,,,Show off your association pride by sponsoring our annual symposium at the gold level.,,,,,,,false,10000,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1xSIAS,a1yR0000002JlryIAC,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjM7MAK
Conference Check-In,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Please check-in when you arrive at the symposium.</p>,false,false,a14R0000004sdQoIAI,Conference Check-In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3rIAC,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Please check-in when you arrive at the symposium.</p>,,,a1BR0000005WjM8MAK
Keynote Speech,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,false,a14R0000004sdQoIAI,Keynote Speech,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3rIAC,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",,,a1BR0000005WjM9MAK
Leadership Workshop,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,false,a14R0000004sdQoIAI,Leadership Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3rIAC,,,,,,,,,,false,25,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Attend this session to sharpen your leadership skills.</p>,,,a1BR0000005WjMAMA0
Luncheon,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,false,a14R0000004sdQoIAI,Luncheon,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3rIAC,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,,,a1BR0000005WjMBMA0
Round Table Discussion I,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,false,a14R0000004sdQoIAI,Round Table Discussion I,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3rIAC,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,,,a1BR0000005WjMCMA0
Round Table Discussion II,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,false,a14R0000004sdQoIAI,Round Table Discussion II,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3rIAC,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,,,a1BR0000005WjMDMA0
Welcome Breakfast,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,false,false,a14R0000004sdQoIAI,Welcome Breakfast,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3rIAC,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,,,a1BR0000005WjMEMA0
Bronze Annual Symposium Sponsor Package,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Bronze Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3sIAC,,,Show off your association pride by sponsoring our annual symposium at the bronze level.,,,,,,,false,4000,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1yR0000002JlrEIAS,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjMFMA0
Gold Annual Symposium Sponsor Package,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Gold Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3sIAC,,,Show off your association pride by sponsoring our annual symposium at the gold level.,,,,,,,false,10111,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1yR0000002JlrFIAS,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjMGMA0
Silver Annual Symposium Sponsor Package,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Silver Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta3sIAC,,,Show off your association pride by sponsoring our annual symposium at the silver level,,,,,,,false,6000,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1yR0000002JlrGIAS,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjMHMA0
Round Table Discussion I,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,false,a14R0000004sdQoIAI,Round Table Discussion I,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta4QIAS,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,,,a1BR0000005WjMIMA0
Round Table Discussion II,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,false,a14R0000004sdQoIAI,Round Table Discussion II,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta4QIAS,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,,,a1BR0000005WjNvMAK
Welcome Breakfast,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,false,false,a14R0000004sdQoIAI,Welcome Breakfast,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta4QIAS,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,,,a1BR0000005WjNwMAK
TT1,a14R0000004sdRrIAI,,RESERVED,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,TT1 (Ulas LT Event),,,,,false,true,false,,,,,,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta4SIAS,,,,,,,,,,false,1,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,a22R0000001k0uCIAQ,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjNxMAK
TT1,a14R0000004sdRrIAI,,RESERVED,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,TT1 (Clone Ulas 2),,,,,false,true,false,,,,,,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta4WIAS,,,,,,,,,,false,1,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,a22R0000001k0uDIAQ,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjNyMAK
Session1,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQoIAI,Session1,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta4XIAS,,,,,,,,,,false,1,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjNzMAK
TT1,a14R0000004sdRrIAI,,RESERVED,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,TT1 (Clone Ulas),,,,,false,true,false,,,,,,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta4TIAS,,,,,,,,,,false,1,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,a22R0000001k0uEIAQ,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjO0MAK
Session1,a14R0000004sdRrIAI,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQoIAI,Session1,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta4VIAS,,,,,,,,,,false,1,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005WjO1MAK
Full Bee Pass,a14R0000004sdRrIAI,,RESERVED,,a0sR0000004M9vaIAC,0,false,,,Access all areas of the event including all exhibits and the main event.,false,false,a14R0000004sdQvIAI,Full Bee Pass (SC2),,,,,false,true,false,,,a0UR0000007qzjqMAA,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/lXIIWVPG_conference_ticket_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003Ta4ZIAS,,,,,,,,,,false,100,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,a22R0000001k0uFIAQ,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Access all areas of the event including all exhibits and the main event.,,,a1BR0000005WjO2MAK
FON-Rebecca and Michael Berch Scholarship Endowment,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,Rebecca and Michael Berch Scholarship Endowment,false,false,a14R0000004sdQvIAI,Rebecca and Michael Berch Scholarship Endowment,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,Rebecca and Michael Berch Scholarship Endowment,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Rebecca and Michael Berch Scholarship Endowment,,,a1BR0000005WjO3MAK
"FON-William C. Canby, Jr. Scholarship",a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,"William C. Canby, Jr. Scholarship",false,false,a14R0000004sdQvIAI,"William C. Canby, Jr. Scholarship",,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,"William C. Canby, Jr. Scholarship",,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"William C. Canby, Jr. Scholarship",,,a1BR0000005WjO4MAK
FON-Civil Justice Clinic,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,Civil Justice Clinic,false,false,a14R0000004sdQvIAI,Civil Justice Clinic,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,Civil Justice Clinic,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Civil Justice Clinic,,,a1BR0000005WjO5MAK
FON-Indian Legal Program,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,Indian Legal Program,false,false,a14R0000004sdQvIAI,Indian Legal Program,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,Indian Legal Program,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Indian Legal Program,,,a1BR0000005WjO6MAK
FON-Immigration Law,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,Immigration Law,false,false,a14R0000004sdQvIAI,Immigration Law,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,Immigration Law,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Immigration Law,,,a1BR0000005WjO7MAK
FON-Indian Legal Clinic,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,Indian Legal Clinic,false,false,a14R0000004sdQvIAI,Indian Legal Clinic,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,Indian Legal Clinic,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Indian Legal Clinic,,,a1BR0000005WjO8MAK
FON-Indian Legal Program Scholarship,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,Indian Legal Program Scholarship,false,false,a14R0000004sdQvIAI,Indian Legal Program Scholarship,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,Indian Legal Program Scholarship,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Indian Legal Program Scholarship,,,a1BR0000005WjO9MAK
FON-Lodestar Mediation Clinic,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,Lodestar Mediation Clinic,false,false,a14R0000004sdQvIAI,Lodestar Mediation Clinic,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,Lodestar Mediation Clinic,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Lodestar Mediation Clinic,,,a1BR0000005WjOAMA0
FON-Homeless Legal Assistance Project,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,Homeless Legal Assistance Project,false,false,a14R0000004sdQvIAI,Homeless Legal Assistance Project,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,Homeless Legal Assistance Project,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Homeless Legal Assistance Project,,,a1BR0000005WjOBMA0
FON-Sandra Day O'Connor College of Law Scholarship Fund,a14R0000004sdRrIAI,,,,a0sR0000004M9vaIAC,0,false,,,Sandra Day O'Connor College of Law Scholarship Fund,false,false,a14R0000004sdQvIAI,Sandra Day O'Connor College of Law Scholarship Fund,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a19R0000003Ta5FIAS,,,Sandra Day O'Connor College of Law Scholarship Fund,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,false,false,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Sandra Day O&#39;Connor College of Law Scholarship Fund,,,a1BR0000005WjOCMA0
